id,name,geometry,buildstart,opening,closure,city_id
8075,Mont d'Est,POINT(2.55119716888069 48.8407814486646),1991,1993,1993,95
7245,François Bordes,POINT(-0.6066912 44.8035485),,2004,999999,23
8065,Tamuracho-yonchome,POINT(139.753092851678 35.6643579230831),1904,1904,1968,114
7255,Bougnard,POINT(-0.634042 44.7940731),,2004,999999,23
7249,Doyen Brus,POINT(-0.6096654 44.8002817),,2004,999999,23
7253,Unitec,POINT(-0.6214803 44.7963401),,2004,999999,23
7247,Doyen Brus,POINT(-0.6096297 44.8002631),,2004,999999,23
7227,Les Pins,POINT(-0.6598608 44.856965),,2015,999999,23
8080,Villa Crespo,POINT(-58.4467184758227 -34.59259988763),1930,1930,999999,1
8079,Villa del Parque,POINT(-58.494050935517 -34.6014000064086),1907,1907,999999,1
8081,Palermo,POINT(-58.4263908319293 -34.5783859321379),1886,1888,999999,1
8084,Sáenz Peña,POINT(-58.5279415075616 -34.6031964981465),1907,1907,999999,1
8077,Devoto,POINT(-58.5127831103852 -34.6026774308495),1887,1888,999999,1
8088,Hurlingham,POINT(-58.6324066063122 -34.5910531248185),1890,1893,999999,1
8090,Bella Vista,POINT(-58.684692383599 -34.5637914024387),1891,1891,999999,1
8093,José C. Paz,POINT(-58.7502875065971 -34.5190639586205),1904,1906,999999,1
8086,Caseros,POINT(-58.5644872208682 -34.6045728428943),1886,1888,999999,1
3032,El Chopo,POINT(-99.1544870949581 19.4433858904037),2003,2005,999999,78
8063,Shiba-koen,POINT(139.750455461333 35.6577012004474),1904,1904,1968,114
8082,Retiro,POINT(-58.3732392070582 -34.5893133248624),1912,1912,999999,1
8066,Tamuracho-itchome,POINT(139.754865855824 35.6681417861483),1904,1904,1968,114
7254,Saige,POINT(-0.6285025 44.7940084),,2004,999999,23
7252,Saige,POINT(-0.6285211 44.793979),,2004,999999,23
7240,Peixotto,POINT(-0.5926241 44.8072696),2004,2004,999999,23
7244,Béthanie,POINT(-0.5979895 44.8060167),2004,2004,999999,23
7242,Béthanie,POINT(-0.5979903 44.8059866),2004,2004,999999,23
8067,Uchisaiwaicho,POINT(139.756359215309 35.6708692362773),1904,1904,1968,114
8094,Sol y Verde,POINT(-58.7977074174536 -34.5039844617717),2008,2009,999999,1
7246,François Bordes,POINT(-0.606724 44.8035609),,2004,999999,23
8078,La Paternal,POINT(-58.4667349861341 -34.5968621456617),1887,1888,999999,1
7256,Bougnard,POINT(-0.6340418 44.7941015),,2004,999999,23
8588,Firestone,POINT(-118.2431616 33.9597198),0,0,999999,189
7250,Montaigne Montesquieu,POINT(-0.617379 44.7968261),,2004,999999,23
7248,Montaigne Montesquieu,POINT(-0.6173597 44.7967973),,2004,999999,23
8590,Compton,POINT(-118.2242379 33.897636),0,0,999999,189
8083,Central,POINT(-58.3695279757238 -34.6063778072911),1862,1863,1897,1
8586,103rd Street/Watts Towers,POINT(-118.243204 33.9421707),0,0,999999,189
8096,Villa Astolfi,POINT(-58.8769581030683 -34.4786659063295),1950,1950,999999,1
8085,Santos Lugares,POINT(-58.5408063128971 -34.6036853770825),1906,1906,999999,1
8076,Mailles Horizon,POINT(2.54097543090316 48.8401027098046),1991,1993,1993,95
8087,El Palomar,POINT(-58.5961362742002 -34.6049299994879),1908,1908,999999,1
8098,Manzanares,POINT(-59.0073171613129 -34.4525255185312),1895,1895,1978,1
8089,William Morris,POINT(-58.6563403377109 -34.5785966833139),1958,1958,999999,1
8092,San Miguel,POINT(-58.7134504930447 -34.544056513817),1896,1896,999999,1
8101,Dr. Domingo Cabred,POINT(-59.0758966153669 -34.4879354300086),2014,2014,999999,1
8070,Higashi-Azabu-itchome,POINT(139.743716194896 35.6579367092915),1912,1912,1967,114
8071,Akabanebashi,POINT(139.745160184064 35.6541124713845),1912,1912,1967,114
8072,Keiogishukumae,POINT(139.744879413 35.6501512034825),1912,1912,1967,114
8073,Mita-nichome,POINT(139.744576879547 35.6479443039772),1912,1912,1967,114
8074,Fudanotsuji,POINT(139.744205860702 35.6452388839704),1912,1912,1967,114
8069,Iikura-itchome,POINT(139.74365672244 35.6611876783498),1912,1912,1967,114
8091,Muñiz,POINT(-58.7035849422365 -34.551164491818),1886,1888,999999,1
4724,Yokohama,POINT(139.631078008378 35.4509933884882),1872,1872,1915,114
3127,Toledo,POINT(14.2488538749468 40.8424787099254),2000,2012,999999,87
7283,La Cité du Vin,POINT(-0.5531985 44.8607165),,2016,999999,23
8095,Presidente Derqui,POINT(-58.8393512139255 -34.4907025923768),1901,1901,999999,1
7257,Camponac Médiathèque,POINT(-0.6347906 44.8003352),,2007,999999,23
7259,Pessac Centre,POINT(-0.6327498 44.8041843),,2007,999999,23
7273,Place Paul Doumer,POINT(-0.5740853 44.8519888),,2007,999999,23
7271,CAPC,POINT(-0.5704987 44.8490618),,2007,999999,23
7261,Châtaigneraie,POINT(-0.6465917 44.7930619),,2015,999999,23
8097,Pilar,POINT(-58.9082589518968 -34.4686892399815),1886,1888,999999,1
7263,Cap Métiers,POINT(-0.6515586 44.7892783),,2015,999999,23
7265,Hôpital Haut-Lévêque,POINT(-0.6552449 44.7876176),,2015,999999,23
7285,Bassins à Flot,POINT(-0.553223658086182 44.8607400002869),,2007,2016,23
7267,Gare Pessac Alouette,POINT(-0.6577692 44.7931249),,2015,999999,23
7269,France Alouette,POINT(-0.663075 44.7986421),,2015,999999,23
7295,Berges de la Garonne,POINT(-0.5415262 44.8855448),,2014,999999,23
7287,Achard,POINT(-0.5487103 44.8666245),,2008,999999,23
7279,Chartrons,POINT(-0.5676181 44.8528256),,2007,999999,23
7281,Cours du Médoc,POINT(-0.5632091 44.8559104),,2007,999999,23
7277,Les Hangars,POINT(-0.5588362 44.8579717),,2007,999999,23
7297,Sainte-Croix,POINT(-0.5594192 44.8318331),2000,2004,999999,23
7289,New-York,POINT(-0.5473199 44.8709435),,2008,999999,23
7291,Brandenburg,POINT(-0.5456454 44.8744713),,2008,999999,23
7293,Claveau,POINT(-0.5437916 44.8778694),,2008,999999,23
7299,Tauzia,POINT(-0.5585271 44.8290437),2000,2004,999999,23
7301,Gare Saint-Jean,POINT(-0.5568355 44.8259025),2000,2004,999999,23
7303,Carle Vernet,POINT(-0.5503924 44.8198566),,2008,999999,23
7305,Belcier,POINT(-0.5521222 44.8225256),,2008,999999,23
7309,La Belle Rose,POINT(-0.5512597 44.8111787),,2015,999999,23
7307,Terres Neuves,POINT(-0.5508789 44.8152981),,2008,999999,23
7311,Gare de Bègles,POINT(-0.5518669 44.7982186),,2015,999999,23
7313,Lycée Václav Havel,POINT(-0.5662012 44.786707),,2015,999999,23
7275,Jardin Public,POINT(-0.5753237 44.8482663),,2007,999999,23
7317,Grand Parc,POINT(-0.5753367 44.8623141),,2007,999999,23
7319,Émile Counord,POINT(-0.5749409 44.8586914),,2007,999999,23
8099,Manzanares,POINT(-59.0073116053161 -34.4525321734717),2014,2014,999999,1
7284,La Cité du Vin,POINT(-0.5532237 44.8607398),,2016,999999,23
7272,Place Paul Doumer,POINT(-0.5741287 44.8519828),,2007,999999,23
7258,Camponac Médiathèque,POINT(-0.6347593 44.800363),,2007,999999,23
7260,Pessac Centre,POINT(-0.632759 44.8042139),,2007,999999,23
7262,Châtaigneraie,POINT(-0.6465738 44.7930354),,2015,999999,23
7276,CAPC,POINT(-0.5704606 44.849053),,2007,999999,23
7264,Cap Métiers,POINT(-0.6516029 44.7893078),,2015,999999,23
7266,Hôpital Haut-Lévêque,POINT(-0.6552051 44.7876393),,2015,999999,23
7268,Gare Pessac Alouette,POINT(-0.6577179 44.7931297),,2015,999999,23
7270,France Alouette,POINT(-0.663022 44.7986436),,2015,999999,23
7296,Gare Saint-Jean,POINT(-0.5567969 44.8258949),2000,2004,999999,23
7288,Achard,POINT(-0.5486674 44.8666161),,2008,999999,23
7298,Sainte-Croix,POINT(-0.5593919 44.831855),2000,2004,999999,23
7278,Chartrons,POINT(-0.5675849 44.852807),,2007,999999,23
7280,Cours du Médoc,POINT(-0.5631824 44.8558874),,2007,999999,23
7282,Les Hangars,POINT(-0.558814 44.8579454),,2007,999999,23
7290,New-York,POINT(-0.5472875 44.8711657),,2008,999999,23
7292,Brandenburg,POINT(-0.5456823 44.8744826),,2008,999999,23
7286,Bassins à Flot,POINT(-0.553198437118311 44.86071669202),2007,2007,2016,23
7294,Claveau,POINT(-0.5438323 44.877882),,2008,999999,23
7300,Tauzia,POINT(-0.5584984 44.829068),2000,2004,999999,23
7304,Belcier,POINT(-0.5521098 44.8225557),,2008,999999,23
7310,Calais Centujean,POINT(-0.5519473 44.8030967),,2015,999999,23
7306,Carle Vernet,POINT(-0.5504242 44.8198771),,2008,999999,23
7308,La Belle Rose,POINT(-0.5512242 44.8111706),,2015,999999,23
7312,Stade Musard,POINT(-0.5515153 44.8079501),,2015,999999,23
7314,Parc de Mussonville,POINT(-0.5595985 44.7939836),,2015,999999,23
7274,Jardin Public,POINT(-0.5753679 44.8482619),,2007,999999,23
7316,Place Ravezies - Le Bouscat,POINT(-0.5758043 44.867137),,2008,999999,23
7318,Grand Parc,POINT(-0.5752941 44.8623163),,2007,999999,23
7302,Terres Neuves,POINT(-0.5508445 44.8153145),2008,2008,999999,23
3217,Alto do Ipiranga,POINT(-46.6126206382096 -23.6023539563497),1993,2007,999999,106
8100,Dr. Domingo Cabred,POINT(-59.0758955940536 -34.4879363315969),1898,1900,1978,1
8589,Compton,POINT(-118.2243019 33.8974197),0,0,999999,189
8591,Artesia,POINT(-118.222529 33.8762349),0,0,999999,189
7340,Stalingrad,POINT(-0.56352097425841 44.8416796730505),,2013,999999,23
7322,Camille Godard,POINT(-0.5744644 44.8547066),,2007,999999,23
7320,Émile Counord,POINT(-0.5748799 44.8586941),,2007,999999,23
7324,Cracovie,POINT(-0.5762218 44.8709538),,2008,999999,23
7325,Berges du Lac,POINT(-0.5707626 44.8790308),,2014,999999,23
7342,Les Hangars,POINT(-0.562784019720567 44.8553023297152),,2013,999999,23
8879,Tres Cruces,POINT(-58.4906687271903 -34.5928631398946),1886,1888,1973,1
8593,Del Amo,POINT(-118.2109869 33.8482786),0,0,999999,189
7339,La Cité du Vin,POINT(-0.549016477303667 44.8616502449888),,2016,999999,23
7331,Parc des Expositions,POINT(-0.5658156 44.8933126),,2015,999999,23
7329,Palais des Congrès,POINT(-0.5671811 44.8893049),,2015,999999,23
7327,Quarante Journaux,POINT(-0.5703946 44.8830813),,2015,999999,23
7333,Ausone,POINT(-0.602641507330247 44.8790635126352),,2016,999999,23
8595,Wardlow,POINT(-118.1960669 33.8197529),0,0,999999,189
7336,Frankton,POINT(-0.618988436603814 44.9071409910861),,2016,999999,23
8597,Pacific Coast Highway,POINT(-118.1893406 33.7891863),0,0,999999,189
8881,Avenida América,POINT(-58.5191036137973 -34.5968891242493),1908,1908,1973,1
8599,Willow Street,POINT(-118.1898467 33.8071679),0,0,999999,189
9054,Villa Madero,POINT(-58.4916772445762 -34.6838985994516),1904,1908,999999,1
8988,York Mills,POINT(-79.40652445617 43.7446649378976),1973,1973,999999,247
9053,Lugano,POINT(-58.4770218352323 -34.6772076729642),1904,1909,999999,1
9056,Tapiales,POINT(-58.511662401327 -34.7024188057087),1904,1908,999999,1
8991,Wilson,POINT(-79.4501521350634 43.7347061812762),1978,1978,999999,247
8990,St George,POINT(-79.3998661100585 43.6682216333828),1963,1963,1966,247
8885,Carosella,POINT(-58.6812944635802 -34.5470486852522),1914,1914,1959,1
9058,Mendeville,POINT(-58.524365669586 -34.7124184554407),1907,1909,999999,1
9059,José Ingenieros,POINT(-58.5371486864021 -34.7107926471638),1907,1909,999999,1
9055,Marinos del Fournier,POINT(-58.5074558274991 -34.6901229850458),1904,1908,999999,1
8883,Pereyra,POINT(-58.6361974141747 -34.5872361556129),1886,1888,1973,1
9057,Aldo Bonzi,POINT(-58.5144026262588 -34.7107730872972),1907,1909,999999,1
9060,J. Villegas,POINT(-58.551917020461 -34.7089902069701),1907,1909,999999,1
9061,Isidro Casanova,POINT(-58.5875221649039 -34.704545205594),1907,1909,999999,1
9062,Rafael Castillo,POINT(-58.6262825210102 -34.6997013135676),1907,1909,999999,1
9063,Merlo Gómez,POINT(-58.6475533629636 -34.6970351051627),1907,1909,999999,1
3278,5 de Mayo,POINT(-99.0901733931163 19.4971884001931),2013,2013,999999,78
5802,Gare de la Bourse,POINT(-1.56088874217943 47.2111864293489),1877,1879,1957,265
7338,Lormont Bas,POINT(-0.5345866066491 44.8781221508232),,2013,999999,23
7321,Camille Godard,POINT(-0.5745065 44.8547053),,2007,999999,23
7323,Cracovie,POINT(-0.5762615 44.8709499),,2008,999999,23
7315,Place Ravezies - Le Bouscat,POINT(-0.5758425 44.8671353),,2008,999999,23
7341,Quinconces,POINT(-0.569198946187271 44.8432014983111),,2013,999999,23
7326,Berges du Lac,POINT(-0.5708035 44.8790345),,2014,999999,23
8102,Seishokomae,POINT(139.732589325269 35.640254053751),1927,1927,1967,114
7343,Bassins à Flot,POINT(-0.549016895994299 44.8616489724961),,2013,2016,23
8596,Wardlow,POINT(-118.1960927 33.8199253),0,0,999999,189
8106,Onarimon,POINT(139.751762449569 35.6608764636559),1911,1911,1969,114
7332,Parc des Expositions,POINT(-0.5657839 44.8933155),,2015,999999,23
7330,Palais des Congrès,POINT(-0.5671521 44.8892824),,2015,999999,23
7328,Quarante Journaux,POINT(-0.5703877 44.8831108),,2015,999999,23
7334,La Vache,POINT(-0.590463977942761 44.8720807031899),,2016,999999,23
7335,Gare de Bruges,POINT(-0.609754646507895 44.8875609773225),,2016,999999,23
8107,Kamiyacho,POINT(139.745039284105 35.6630868031104),1911,1911,1969,114
7337,Gare de Blanquefort,POINT(-0.623455138612201 44.9167567822419),,2016,999999,23
8109,Iikurakatamachi,POINT(139.74015426661 35.660329344605),1911,1911,1969,114
8598,Pacific Coast Highway,POINT(-118.1894253 33.7890137),0,0,999999,189
8110,Roppongi-gochome,POINT(139.734603393702 35.6622704138439),1911,1911,1969,114
8111,Roppongi,POINT(139.731823916625 35.6637664748665),1911,1911,1969,114
8114,Hamamatsucho-itchome,POINT(139.75531652037 35.6601770225737),1915,1915,1969,114
8592,Artesia,POINT(-118.2225201 33.8759907),0,0,999999,189
8594,Del Amo,POINT(-118.211014 33.848089),0,0,999999,189
9065,Marinos del Crucero General Belgrano,POINT(-58.7316058308923 -34.7090806864856),1985,1985,999999,1
8989,Finch,POINT(-79.4155728935159 43.7815554494802),1974,1974,999999,247
9068,Ingeniero Budge,POINT(-58.4624605812908 -34.7188315018884),1907,1908,999999,1
9076,María Eva Duarte,POINT(-58.6017130060415 -34.7564022992504),1999,1999,999999,1
9075,Laferrere,POINT(-58.5845196744334 -34.7508232915667),1913,1913,999999,1
9083,Leopoldo Lugones,POINT(-58.5308919876482 -34.5898645524184),1911,1911,1961,1
9082,La Salada,POINT(-58.4728096932177 -34.7187717883684),2014,2014,999999,1
9066,Kilómetro 12,POINT(-58.5060165316475 -34.7099823327365),1907,1909,999999,1
9072,Puente Alsina,POINT(-58.4154089586777 -34.6611677108205),1907,1908,999999,1
9064,Libertad,POINT(-58.6864900288475 -34.6921419799511),1907,1909,999999,1
9095,Jáuregui,POINT(-59.1736293176953 -34.6006615885518),1884,1884,999999,1
9079,Mataderos,POINT(-58.4928863518872 -34.6659523941972),1904,1908,1977,1
9052,Presidente Illia,POINT(-58.44847016273 -34.6653937933123),1904,1908,999999,1
9080,Riachuelo,POINT(-58.3962942451699 -34.658511802007),1907,1908,1951,1
9084,Roma,POINT(-58.5357327476053 -34.585273977158),1911,1911,1961,1
9071,Villa Diamante,POINT(-58.4283395427613 -34.6813913284638),1907,1909,999999,1
9070,Villa Caraza,POINT(-58.4290015961017 -34.6979092661722),1907,1909,999999,1
9069,Fiorito,POINT(-58.4404651307606 -34.7051034764348),1907,1908,999999,1
9073,Ingeniero Castello,POINT(-58.5059656081042 -34.710272950083),1904,1908,999999,1
9074,Querandí,POINT(-58.5305050584657 -34.7222874390993),1904,1908,999999,1
9077,Independencia,POINT(-58.615598955793 -34.7603372422225),1981,1981,999999,1
9078,González Catán,POINT(-58.6477029866343 -34.7723338089626),1904,1908,999999,1
9085,San Martín,POINT(-58.5326531944763 -34.580801230564),1911,1911,1961,1
9096,Olivera,POINT(-59.2554016688841 -34.6279464490135),1854,1864,999999,1
7344,Cantinolle,POINT(-0.6677577350749 44.8921832765117),2017,2019,999999,23
8103,Nihon-Enoki,POINT(139.731348238496 35.6355775842835),1927,1927,1967,114
8108,Iikura-itchome,POINT(139.743484578296 35.6612532414918),1911,1911,1969,114
8112,Akasaka-hatchome,POINT(139.727018804815 35.6687692933667),1912,1912,1969,114
9097,Gowland,POINT(-59.3529992105968 -34.6478409378077),1888,1888,999999,1
8113,Aoyama-itchome,POINT(139.724554296189 35.6717377853273),1912,1912,1969,114
8600,Willow Street,POINT(-118.1898153 33.8069221),0,0,999999,189
8602,Anaheim Street,POINT(-118.1893438 33.782057),0,0,999999,189
8604,1st Street,POINT(-118.1893666 33.7685852),0,0,999999,189
8606,Pacific Avenue,POINT(-118.1937098 33.7724945),0,0,999999,189
9122,Victoria,POINT(-58.540477452948 -34.4564634239378),1863,1892,999999,1
9098,Mercedes,POINT(-59.4322410741576 -34.6576772365279),1854,1864,999999,1
9111,Buenos Aires,POINT(-58.3899169376291 -34.646006619965),2017,,999999,1
9099,Lobos,POINT(-59.0927597686264 -35.1847959318128),1854,1871,999999,1
9110,Constitución,POINT(-58.3811065645115 -34.6306634903603),2017,,999999,1
9100,Empalme Lobos,POINT(-59.0909857215718 -35.151617741785),1854,1871,999999,1
8992,Susaki,POINT(139.811506309368 35.6694188026007),1915,1915,1972,114
9101,Zapiola,POINT(-59.042007424167 -35.058442987674),1854,1871,999999,1
8993,Toyo-koenmae,POINT(139.816538445962 35.669594848344),1928,1928,1972,114
9102,Speratti,POINT(-58.9996673737947 -35.0018395569271),1854,1871,999999,1
8994,Fukagawa-itchome,POINT(139.796292712611 35.6760788126507),1908,1908,1972,114
8995,Monzen-Nakacho,POINT(139.794883592541 35.6725121699261),1916,1916,1972,114
9103,Las Heras,POINT(-58.9445405115499 -34.9280257636456),1854,1871,999999,1
9104,Hornos,POINT(-58.9178962393528 -34.892324526753),1884,1884,999999,1
9105,Zamudio,POINT(-58.892218203443 -34.857899336904),1854,1871,999999,1
9106,Marcos Paz,POINT(-58.8365810844168 -34.7830922609435),1854,1870,999999,1
9107,Mariano Acosta,POINT(-58.7930233181127 -34.7243973035769),1910,1910,999999,1
9081,La Salada,POINT(-58.4762933604264 -34.7183372702669),1907,1909,2011,1
9108,Agustín Ferrari,POINT(-58.7794146011199 -34.7060563885676),1854,1870,999999,1
9109,"Kilómetro 34,5",POINT(-58.7601939800178 -34.6801141162945),1854,1870,999999,1
4738,Omiya,POINT(139.624393550118 35.9062747132342),1885,1885,999999,114
3353,Itapevi,POINT(-46.9353668263975 -23.5457124664231),1872,1875,999999,106
7345,Les Sources,POINT(-0.66023735288141 44.8880550463613),2017,2019,999999,23
8601,Anaheim Street,POINT(-118.1894269 33.7818747),0,0,999999,189
8104,Shirokane-Sarucho,POINT(139.730473836462 35.6319554247975),1927,1927,1967,114
9115,Sengokucho,POINT(139.815934118923 35.6793298628083),1930,1930,1972,114
8603,Downtown Long Beach,POINT(-118.1929582 33.7680055),0,0,999999,189
8118,Hakachishita,POINT(139.723506434208 35.6619027814556),1906,1906,1969,114
8120,Kita-Aoyama-itchome,POINT(139.723951243562 35.6727264883853),1906,1906,1969,114
8125,Tengenjibashi,POINT(139.722772806695 35.6476860049765),1924,1924,1969,114
8605,Downtown Long Beach,POINT(-118.1929576 33.7680675),0,0,999999,189
8126,Hiroo-itchome,POINT(139.717733555534 35.6487949685459),1924,1924,1969,114
8127,Shimbashi,POINT(139.760280027792 35.6667813876887),1909,1909,1967,114
8129,Minami-Sakumacho,POINT(139.751663076327 35.6695801789802),1909,1909,1967,114
8607,5th Street,POINT(-118.1894091 33.7734501),0,0,999999,189
8131,Shiodome,POINT(139.76237535632 35.6666143344587),1909,1909,1961,114
8132,Roppongi,POINT(139.732748898605 35.6635096920218),1914,1914,1967,114
8134,Aoyama-rokuchome,POINT(139.710675258388 35.6631454143425),1914,1914,1967,114
6560,Campo de Mayo,POINT(-58.6863914070848 -34.5433403609629),1914,1914,999999,1
8135,Aoyama-minamicho,POINT(139.71377947322 35.6615026145742),1914,1914,1967,114
8136,Takagicho,POINT(139.718257612915 35.659677195631),1914,1914,1967,114
6559,Teniente Agneta,POINT(-58.6784496441586 -34.5491192700196),1914,1914,999999,1
8137,Kasumicho,POINT(139.723239672503 35.6597769001621),1914,1914,1967,114
6561,Capitán Lozano,POINT(-58.6693809660343 -34.5556434757445),1914,1914,999999,1
8138,Zaimokucho,POINT(139.728259755126 35.6614470704278),1914,1914,1967,114
6557,Juan B. de La Salle,POINT(-58.6451626065349 -34.5736404251295),1914,1914,999999,1
8140,Fukuyoshicho,POINT(139.73948051664 35.6676070938463),1925,1925,1967,114
8139,Imaicho,POINT(139.736375470278 35.6653257403501),1925,1925,1967,114
8115,Hiroobashi,POINT(139.722348573927 35.6505724948635),1906,1906,1969,114
6554,Ejército de los Andes,POINT(-58.6403479824491 -34.5801784566967),1914,1914,999999,1
9112,Toyo-koenmae,POINT(139.816447952736 35.6696238048937),1930,1930,1972,114
9123,Gondawara,POINT(139.721073531694 35.6772114061458),1906,1906,1969,114
9113,Toyo-gochome,POINT(139.816299515952 35.6720369349057),1930,1930,1972,114
9116,Sendacho,POINT(139.816032204277 35.6813354400145),1930,1930,1972,114
9117,Ogibashi-nichome,POINT(139.816116277328 35.6831611211423),1930,1930,1972,114
9118,Saruecho,POINT(139.815942737857 35.6867876433776),1930,1930,1972,114
9124,Samoncho,POINT(139.720049958837 35.684964933627),1907,1907,1969,114
9114,Toyosumibashi,POINT(139.815980601273 35.6756392468566),1930,1930,1972,114
9119,Sumiyoshicho-nichome,POINT(139.815678021288 35.6896549949438),1930,1930,1972,114
9120,Moricho,POINT(139.815314824519 35.6928849354485),1930,1930,1972,114
3352,Palmeiras-Barra Funda,POINT(-46.6672564714758 -23.5260088418266),1975,1988,999999,106
9121,Kinshicho,POINT(139.815176572398 35.6952116050087),1930,1930,1972,114
7346,Eysines Centre,POINT(-0.649799896160999 44.8837927958565),2017,2019,999999,23
7347,Picot,POINT(-0.640966070193997 44.8813302177877),2017,2019,999999,23
7364,Halvêque,POINT(-1.520452 47.2572683),,1989,999999,265
7348,Toulouse Lautrec,POINT(-0.63653220785406 44.8795335321563),2017,2019,999999,23
7349,Hippodrome,POINT(-0.62818357561801 44.874010630103),2017,2019,999999,23
7350,Bois du Bouscat,POINT(-0.621891283145743 44.8766277108124),2017,2019,999999,23
7386,Gare SNCF Nord,POINT(-1.5423976 47.2178543),1981,1985,999999,265
7351,Sainte-Germaine,POINT(-0.614963579732205 44.8719332663528),2017,2019,999999,23
7352,Les Écus,POINT(-0.609445233207595 44.8692146427712),2017,2019,999999,23
8105,Gotanda-ekimae,POINT(139.7234596367 35.6267512694456),1933,1933,1967,114
7353,Mairie du Bouscat,POINT(-0.605015878976246 44.8653678339017),2017,2019,999999,23
7367,Ranzay,POINT(-1.5303578 47.2532428),2011,2012,999999,265
7354,Calypso,POINT(-0.599766360786276 44.8605512292049),2017,2019,999999,23
7366,Haluchère-Batignolles,POINT(-1.5223692 47.2488449),2011,2012,999999,265
7355,Courbet,POINT(-0.59690928997378 44.8565583366736),2017,2019,999999,23
7356,Barrière du Médoc,POINT(-0.593250916216618 44.8536543356102),2017,2019,999999,23
7380,Hôpital Bellier,POINT(-1.5245255 47.2211974),1981,1985,999999,265
7357,Marie Brizard,POINT(-0.585766616040189 44.8500275864254),2017,2019,999999,23
7369,Pin Sec,POINT(-1.5180544 47.2435643),1981,1985,999999,265
7358,Charles Gruet,POINT(-0.580194500923966 44.8467685536666),2017,2019,999999,23
7359,Quinconces,POINT(-0.573758655305596 44.8440195619105),,2019,999999,23
7360,Beaujoire,POINT(-1.5259933 47.2588237),,1989,999999,265
7372,Souillarderie,POINT(-1.5160712 47.2382914),1981,1985,999999,265
7362,Halvêque,POINT(-1.5204882 47.2572768),,1989,999999,265
7381,Moutonnerie,POINT(-1.5331341 47.2195619),1981,1985,999999,265
7374,Landreau,POINT(-1.516109 47.2323156),1981,1985,999999,265
7376,Boulevard de Doulon,POINT(-1.5200339 47.224447),1981,1985,999999,265
7383,Manufacture,POINT(-1.5373749 47.21877),1981,1985,999999,265
7388,Bouffay,POINT(-1.5523589 47.214594),1981,1985,999999,265
7390,Gare SNCF Nord,POINT(-1.5424016 47.2178802),1981,1985,999999,265
7391,Commerce,POINT(-1.5560344 47.2135612),1981,1985,999999,265
7393,Commerce,POINT(-1.556054 47.2135881),1981,1985,999999,265
7396,Gare Maritime,POINT(-1.5731154 47.2070546),1981,1985,999999,265
7378,Mairie de Doulon,POINT(-1.5186817 47.2268604),0,0,999999,265
3423,Engenheiro Manoel Feio,POINT(-46.3682183302 -23.4793110137362),1925,1926,999999,106
8116,Akajujibyoinshita,POINT(139.723862233767 35.6563735753581),1906,1906,1969,114
7361,Beaujoire,POINT(-1.5259974 47.2587969),1989,1989,999999,265
8117,Nishi-Azabu,POINT(139.723314062329 35.6603214103082),1906,1906,1969,114
7377,Landreau,POINT(-1.5161476 47.2323215),1981,1985,999999,265
7373,Boulevard de Doulon,POINT(-1.5199951 47.2244406),1981,1985,999999,265
7368,Ranzay,POINT(-1.530349 47.2532682),2011,2012,999999,265
7365,Haluchère-Batignolles,POINT(-1.5229081 47.2491427),2011,2012,999999,265
7370,Pin Sec,POINT(-1.5180951 47.2435588),1981,1985,999999,265
7385,Bouffay,POINT(-1.5523453 47.2145651),1981,1985,999999,265
7371,Souillarderie,POINT(-1.5160372 47.2382967),19981,1985,999999,265
7379,Hôpital Bellier,POINT(-1.5245007 47.2211736),1981,1985,999999,265
7363,Beaujoire,POINT(-1.5245783 47.2588182),,1989,999999,265
7397,Chantiers Navals,POINT(-1.56757 47.2088876),1981,1985,999999,265
7387,Duchesse Anne - Château,POINT(-1.547301 47.216242),1981,1985,999999,265
7394,Médiathèque,POINT(-1.5608806 47.2111448),1981,1985,999999,265
7384,Moutonnerie,POINT(-1.5331469 47.2195909),1981,1985,999999,265
7382,Manufacture,POINT(-1.5373632 47.2187475),1981,1985,999999,265
7389,Duchesse Anne - Château,POINT(-1.5473212 47.2162654),1981,1985,999999,265
7392,Médiathèque,POINT(-1.5608619 47.2111213),1981,1985,999999,265
7395,Chantiers Navals,POINT(-1.567552 47.2088633),1981,1985,999999,265
7401,Égalité,POINT(-1.5886318 47.2093441),1981,1985,999999,265
7400,Du Chaffault,POINT(-1.5818067 47.207577),1981,1985,999999,265
7403,Croix Bonneau,POINT(-1.5954404 47.2096313),,2000,999999,265
7406,Jamet,POINT(-1.6030561 47.2100742),1981,1985,2000,265
7408,Mendès France - Bellevue,POINT(-1.6114847 47.2087267),1981,1985,999999,265
7410,Romain Rolland,POINT(-1.6097185 47.2067013),,2000,999999,265
7375,Mairie de Doulon,POINT(-1.5186443 47.2268522),1981,1985,999999,265
3426,Jardim Helena - Vila Mara,POINT(-46.4216597099166 -23.492698194286),2007,2008,999999,106
7398,Gare Maritime,POINT(-1.5731296 47.2070848),1981,1985,999999,265
7424,Schœlcher,POINT(-1.6280357 47.220524),,2000,999999,265
7399,Du Chaffault,POINT(-1.5818224 47.2075514),1981,1985,999999,265
8119,Minami-Aoyama-itchome,POINT(139.72419587964 35.6676047412355),1906,1906,1969,114
7413,Jean Moulin,POINT(-1.6002397 47.2069495),,2000,999999,265
7402,Égalité,POINT(-1.5886155 47.2093675),1981,1985,999999,265
7404,Croix Bonneau,POINT(-1.5954459 47.2096611),,2000,999999,265
